I jogged for three miles . I feel strong .	jogged	Jogging
I lifted weights . I felt like giving up but in the end i was proud of myself .	lifted	Weights, general
I used a row machine . I felt out of breath .	row machine	Rowing
I did elliptical cardio at the gym for 30 minutes I felt a lot refreshed and more energetic	elliptical cardio	Elliptical Machine
I did walk for about 45 minutes great ... as my doctor said to walk for atleast 45 minutes a day ... I felt less guilty	walk	Walking
i rode a bicycle for 30 minutes   my leg ache alot	rode	Bicycling
i did 50 push ups i really feel strong	  push ups	Push ups
I did 30 mins of belly dancing . I felt exhilarated and sexy .	belly dancing	Dancing
I did lower abdominal workout . I felt really tired afterwards	abdominal workout	Abdominal Crunches
I just hiked 2   and a half miles I feel refreshed	hiked	Hiking
I just biked nine miles I feel great	biked	Bicycling
I just did 45 burpees I felt out of breath .	burpees	Burpees
I just did 3 sets of doing mountain climbers for 60 seconds each I 'm already sweating !	mountain climbers	Mountain climbers
I started doing speed walking . Exhausted and sore	speed walking	Walking
Speed walking a mile in under 20 min . I was so exhausted , hot and sore .	Speed walking	Walking
I just cycled 2 miles I felt energized	cycled	Bicycling
I swam 2 laps I was ecstatic after swimming	swam	Swimming
20 minutes of intense cardio   felt like dying , out of breathe !	intense cardio	Interval Training
incline walking for 15 minutes i can not feel my legs , great workout !	incline walking	Walking
I walked for 50 minutes . I feel good .	walked	Walking
I played badminton for 30 minutes .   I feel tired but happy to get my workout in .	played badminton	Badminton
I hiked with my dog . I felt refreshed .	hiked	Hiking
I ran for a few blocks . I was exhausted .	ran	Running
I rode my bike 8 miles It was exhilerating	bike	Bicycling
I went jogging I hated it	jogging	Jogging
I walked on the treadmill for an hour .   I felt tired afterward .	walked	Walking
I did ten jumping jacks . I felt out of breath afterward .	jumping jacks	Jumping Jacks
I worked out on the elliptical for 50 minutes . It was hard work but very energizing .	elliptical	Elliptical Machine
I was only able to complete 1 mile on the stationary bike . I felt weak and like a failure because I did n't complete my goal .	stationary bike	Bicycling
I ran on the treadmill for an hour . My legs are hurting so bad .	ran	Running
I played two games of half - court basketball . I feel great and need to play more often .	played	Basketball
i did 30 push ups i felt fulfilled	push ups	Push ups
i ran 5 miles   tired but felt good	ran	Running
I took a brisk walk around the park warmed up , a little hot , loose .	brisk walk	Walking
I lifted weights and used the bench press . worn out but satisfied .	lifted weights	Weights, general
I worked out on my treadmill downstairs for 30 minutes , while watching Young and The Restless .    While working out I felt tired but afterwards I felt I did a great job , and I felt much better moodwise .	treadmill	Walking
My dogs love to go for walks , so taking them outside for a 2 mile walk is good for mental health reasons and physically . I felt joyful and inspired while walking with my dogs outside , being with nature , saying hello to people , it was amazing .	walks	Walking
I rode my bike two miles . My legs were so sore after	rode	Bicycling
I swam 30 laps . I felt great , ready to start my day !	swam	Swimming
I jogged 1 mile I felt out of breath	jogged	Jogging
I bicycled for 2 miles I felt winded	bicycled	Bicycling
I played tennis for an hour . I feel invigorated .	tennis	Tennis
I walked three miles I feel tired	walked	Walking
I biked 6 miles . I was exhausted !	biked	Bicycling
I did 100 situps .   My abs felt sore .	situps	Abdominal Crunches
I did squats with my bodyweight My legs are n't strong enough	squats	Squats
I did arm curls with 20 pounds My arms are very strong	arm curls	Bicep Curl
I walked around the track . I was out of breath	walked	Walking
I did 10 squats My legs felt like noodles	squats	Squats
I did 10 pushups . I felt intense .	pushups	Push ups
I did 12 jumping jacks . I felt energetic .	jumping jacks	Jumping Jacks
I like to do pushups on knuckles in basement It makes you feel exhilarated in the morning .	pushups	Push ups
I like long hikes in the woods with my dog . These make me feel refreshed and help unwind .	hikes	Hiking
I just swam ten laps I feel great	swam	Swimming
I just do 10 min high plank I Feel so tired	high plank	Planking
I ran four miles . I felt in tip top shape .	ran	Running
I swam for 30 minutes . I felt bursting with energy .	swam	Swimming
I did 10 planks for 15 seconds each . I felt sore .	planks	Planking
I did 20 sit ups .   I felt out of shape .	sit ups	Sit Ups
I just spent an hour doing yoga . I felt relaxed and at peace .	yoga	Yoga
I ran a half marathon . I felt very tired .	ran	Running
I did cyclic exercises for 15 minutes I felt like my legs were more limber	cyclic	Bicycling
I did stretching exercises for 15 mintes I felt more relaxed after this workout	stretching	Aerobics
I did 50 squats My legs felt very tired	squats	Squats
I did 50 sit - ups I need to start doing more core workouts !	sit - ups	Sit Ups
I just did a hundred jumping jacks . I think I can do another hundred .	jumping jacks	Jumping Jacks
I just ran up 30 flights of stairs . I feel wiped out .	ran	Running
I just did 50 leg lunges per leg ! My legs feel like jello .	leg lunges	Lunges
I just hiked 7 miles , uphill , one way ! I feel amazing !	hiked	Hiking
I walked my dog around the block . It was refreshing .	walk	Walking
I played a game of basketball with my friends . I 'm so tired .	basketball	Basketball
I did a 30 upper body weightlifting routine I felt like I am making good progeres	upper body weightlifting	Weights, general
I did a 60 minute cardio kickboxing workout I really need to work on flexibility / mobility !	cardio kickboxing	Kickboxing
i jogged for thirty minutes i felt great	jogged	Jogging
i lifted weights for 45 minutes i felt exhausted , i 'm out of shape	lifted weights	Weights, general
I walked a mile . I felt winded .	walked	Walking
I jumped rope for ten minutes . I felt invigorated .	jumped	Jumping Jacks
I jump - roped for twenty minutes . I am winded !	jump - roped	Jumping rope
I ran a mile in 10 minutes . I am feeling pumped !	ran	Running
i walked 3 miles after work i broke a sweat and felt good	walked	Walking
i lifted weights for an hour i felt pumped up .	lifted	Bench press
I took a water aerobics class . I feel exhausted .	water aerobics class	Exercise Class
I walked a mile . My hips are sore .	walked	Walking
I just ran 6 miles ! I felt like I was dying .	ran	Running
I just bicycled for 2 miles . My legs feel like jelly .	bicycled	Bicycling
I did 100 situps I felt accomplished .	situps	Sit Ups
I swam 50 laps   I felt refreshed .	swam	Swimming
I 've done fifty push - ups I felt really exhausted	push - ups	Push ups
I 've done 100 squats My legs are burning	squats	Squats
I just did 30 yoga poses . I felt relaxed and focused after completing all of the poses .	yoga	Yoga
I just finished a one hour water aerobics class . I felt light , like all the pressure was taken off my body during the session .	aerobics	Aerobics
I jogged 3 miles .   I felt out of breath .	jogged	Jogging
I spent an hour doing Zumba .   I was ready to do more .	Zumba	Zumba
I ran 5 miles . I felt so exhausted .	ran	Running
I did a leg workout . My body is shaking .	leg workout	Squats
I did thirty minutes of yoga I feel so relaxed	yoga	Yoga
I walked 3 miles on the elliptical My legs are sore	elliptical	Elliptical Machine
I did a yoga class for almost 2 hours . I felt relaxed , proud and capable .	yoga class	Yoga
I did 50 jumping jacks . I felt tired and out of breath .	jumping jacks	Jumping Jacks
i did karate for one hour i felt like i was having fun	karate	Martial Arts
i did cardio kickboxing for one hour it was hard , but i felt good doing it	kickboxing	Kickboxing
I just walked 2 laps around the teack . I felt tired .	walked	Walking
I did upper arm exercises .   I felt good that I was making progress .	upper arm exercises	Other
I did 25 pushups . My arms feel like noodles .	pushups	Push ups
I just ran a 100 meter race . I can not feel my legs .	ran	Running
walked on treadmill i 'm tired and need to walk more	walked	Walking
rode a bicycle i 'm so out of breathe	rode	Bicycling
I just hiked one mile . I feel energized .	hiked	Hiking
I just did three pull - ups . My left shoulder started hurting again .	pull - ups	Pull ups
I did 30 minutes of Wii Fit exercise . I was very tired when I was done .	Wii Fit	Other
I walked up the stairs to work . My legs are exhausted .	stairs	Stair Climbing
60 minute yoga It was very enlightening	yoga	Yoga
Boxing with Gym Bag It was exhausting	Boxing	Kickboxing
I ran for 30 minutes on the treadmill . winded and out of breath	ran	Running
I curled dumbells for 30 repetitions muscle fatigued	curled	Bicep Curl
I lifted weights for one hour . I felt weak .	lifted	Weights, general
I ran for 30 minutes . I felt fast .	ran	Running
I went jogging on the park trail . I felt tired .	jogging	Jogging
I went bowling . I felt happy .	bowling	Other
I squatted for 20 minutes I was exhausted afterwards	squatted	Squats
I cycled for 3 miles I felt refreshed after	cycled	Bicycling
I bench pressed 190 lbs 5 sets 5 reps . The last set was tough , but I endured .	bench pressed	Bench press
I rode a stationary bike 10.55 miles twice . A little stiff and sore , but felt exuberant when I completed the rides .	rode	Bicycling
Walked for an hour I felt good , but also sweaty	Walked	Walking
I did some arm exercises My arms were a little tired afterwards .	arm	Bicep Curl
I walked for one mile . I felt invigorated !	walked	Walking
I played basketball for one hour . I was very winded !	basketball	Basketball
I walked for 30 minutes I felt refreshed after the walking .	walked	Walking
I did a series of exercises including push - ups and sit - ups While I am glad to do it , the exercises made me tired .	push - ups	Push ups
i went for a bike ride felt like a kid again	ride	Bicycling
i lifted free weights felt like i could add more weights	lifted	Weights, general
I attended a spin class My legs are sore	spin class	Exercise Class
I used the rowing machine for 30 minutes   I feel energized	rowing machine	Bodyweight exercises, general
I just ran 3 miles today . I feel accomplished but exhausted .	ran	Running
I lifted weights at the gym today . My arms are so sore today .	lifted	Bench press
I just did heavy back squats . I was struggling to hit 80 % of my max .	squats	Squats
"I did CrossFit workout "" Fran "" . I felt great after the workout !"	CrossFit	Crossfit
I performed 50 back squats today . My legs are really tired and sore .	back squats	Squats
I did 5 sets of 5 on the bench press at a light weight . It felt good .   I could have gone heavier .	bench press	Bench press
I rode bike 6 miles I feel a little tired	rode	Bicycling
I walked on treadmill 30 minutes I feel very satisfied	walked	Walking
I practiced downward dog yoga pose . I have more work to do .	downward dog	Yoga
I biked for 20 minutes on the stationary bike . My legs are on fire !	biked	Bicycling
I did twenty jumping jacks . I feel energized !	jumping jacks	Jumping Jacks
I did ten squats . I feel more relaxed .	squats	Squats
I walked 3 miles . I felt great .	walked	Walking
I did 25 situps . I felt tired and in pain .	situps	Abdominal Crunches
I went out and did a numerous amount of burpies .   Now am extremely sore and regretting that decision .	burpies	Burpees
Went out shooting some hoops with friends . Need to really work on my shot .	shooting	Basketball
I swam laps in the pool dizzy during and after	swam	Swimming
brisk walking energized	walking	Walking
I bench pressed . I felt adrenaline , exhaustion , and motivation during the workout .	bench pressed	Bench press
I ran on a treadmill . I felt miserable , monotonous , and always unfulfilled during the exercise .	ran	Running
I jumped rope for five minutes . It felt good !	jumped	Jumping rope
I walked one mile . My legs are too weak !	walked	Walking
i bench pressed for 5 sets of 5 seps my arm were tired	bench pressed	Bench press
i did 100 pull ups   i felt like my back was going to explode	pull ups	Pull ups
I rode a recumbent bike for an hour . I feel exhilarated !	recumbent bike	Bicycling
I walked two miles . I am wore out !	walked	Walking
I just ran a mile .   I feel tired .	ran	Running
I just lifted weights I feel stronger	weights	Weights, general
I just walk 30 minutes I felt great .	walk	Walking
I just do yoga . I felt fabulous	yoga	Yoga
Doing Jumping jacks It felt very intense and tiring during the excercise , but very relaxing afterwards	Jumping jacks	Jumping Jacks
Push up exercise Felt like I was going to stop breathing during the excercise	Push up	Push ups
I walked 1 mile outside . It felt good to walk a mile . I felt proud of myself .	walked	Walking
Watching a 30 minute workout video I felt tired after completing the video but proud of myself .	workout video	Exercise Class
I just did 10 burpees I nearly passed out	burpee	Burpees
I just did 10 suicides That was the hardest ever	suicides	Interval Training
I just bench pressed for five sets . It was tiring .	bench pressed	Bench press
I just squatted for five sets . I felt accomplished .	squatted	Squats
I just ran 5 kilometers I was really out of breath .	ran	Running
I completed 3 sets of 10 reps bench press I need to practice my form more	bench press	Bench press
I attended two one - hour dance classes . I felt empowered .	dance class	Exercise Class
I took a 45-minute cycling class . it was very difficult .	cycling class	Bicycling
I did 60 squats It hurt my legs	squats	Squats
I power walked for 30 minutes I felt refreshed and rejuvenated	walked	Walking
I walked two miles . I felt energized .	walked	Walking
I did 50 sit ups and 50 leg cruches I felt tired and worn out .	did	Sit Ups
I just finished a bench press My elbows were sore .	bench press	Bench press
I just completed situps .   I have a weak core .	situps	Sit Ups
I walked three miles . I felt tired .	walked	Walking
I did squats . I feel sore .	squats	Squats
I ran 4 miles today . It was a hard 4 miles I was dragging all the way through .	ran	Running
I ran 3 miles today . It was amazing run the sun was shining and my legs were just moving on there own !	ran	Running
i just ran about a mile it was hard but rewarding	ran	Running
i did 15 pushups i felt worn out	pushups	Push ups
squats with weights very tired after workout	squats	Squats
i did some jump rope it was very difficult	jump rope	Jumping rope
I walked 14 miles outside in the park . I enjoyed being outside , but by the end , I was exhausted	walked	Walking
I lifted back and biceps at home today It ws intense but fun	lifted	Bicep Curl
I did an hour of Zumba today I felt motivated	Zumba	Zumba
I went spinning for half an hour today I feel determined to make a habit of it	spinning	Bicycling
Today I ran 1 mile . I feel accomplished	ran	Running
I did aerobics for 1 hour I feel healthy	aerobics	Aerobics
I rode a stationary bike for 60 minutes . I was exhausted .	stationary bike	Bicycling
I completed 100 squats . I felt invigorated .	squats	Squats
I worked out on the elliptical machine for 20 minutes .   I felt like I was being stretched on the rack !	elliptical machine	Elliptical Machine
I ran on the treadmill for 5 miles . I felt exhausted !	ran	Running
I danced for 30 mins . Feeling very worn out .	danced	Dancing
I power walked for 40 mins . I felt really energized .	power walked	Walking
i ran on the treadmill for 60 minutes   i felt very tired	ran	Running
i lifted weights for 30 minutes   i felt strong	lifted	Weights, general
I just did 20 situps ! I felt accomplished .	situps	Sit Ups
I just jogged 10 miles ! I felt tired .	jogged	Jogging
I ran for 30 minutes I felt tired in the beginning but energized in the end	ran	Running
I did three reps of 15 sit ups My abs were on fire .	sit ups	Sit Ups
I did 3 sets of 20 sit ups I felt really out of shape	sit ups	Sit Ups
I ran on the treadmill for 45 minutes straight I felt really tired but happy	ran	Running
I went for a brisk jog . I realized how low my cardiovascular endurance is .	jog	Jogging
I played some basketball today . I felt stiff and lacking coordination .	basketball	Basketball
I did 1 minute of pull - ups I felt like I could go a 30 seconds more	pull - ups	Pull ups
I walked along a balance beam back and fortj I felt firm and loose , and determined to maintain my balance .	balance beam	Other
I played tennis for 45 minutes . I feel energized but I might be sore tomorrow .	tennis	Tennis
I ran 4 miles at the gym on the treadmill . I feel good right now .	ran	Running
I used the elipitical . I was bored .	elipitical	Elliptical Machine
I lifted weights . My arms are sore .	lifted	Weights, general
I walked two miles . I felt energized !	walked	Walking
I bench pressed 100lbs 10 times . My muscles started to sting !	bench pressed	Bench press
I did 100 situps . I could really feel the burn .	situps	Sit Ups
I did a 1 hour zumba class today . I felt very tired and sweaty .	zumba	Zumba
""" I just spent twenty minutes on the elliptical . "" "" I feel energized ! """	elliptical	Elliptical Machine
""" I held a floor plank for a minute and a half "" "" My core muscles are feeling strong ! """	floor plank	Planking
I did Pilates for 20 minutes I felt great	Pilates	Pilates
I did yoga for 22 minutes I felt more flexible	yoga	Yoga
I completed six sets of deadlifts I felt exhausted after completing my sets .	deadlifts	Dead lifts
I did 10 pull ups   I feel like I can not breath	pull ups	Pull ups
I did yoga for a hour I felt great after the workout	yoga	Yoga
I ran for a hour I felt very tired .	ran	Running
I just speed walked five miles . I felt exhausted but energized .	walked	Walking
I played doubles tennis for 45 minutes I felt exhausted but tough .	tennis	Tennis
I ran for 30 minutes I felt great	ran	Running
I lifted for an hour I felt like an athlete	lifted	Weights, general
I just did 3 sets on the bench press . I am weak .	bench press	Bench press
I just did 10 minutes on the bicycle . My legs feel good .	bicycle	Bicycling
I just cycled for an hour . I felt sore after the exercise .	cycled	Bicycling
I did some weightlifting for thirty minutes . My upper body was very tired .	weightlifting	Weights, general
I stretched my legs on the rowing machine . I felt worn out !	rowing machine	Rowing
I lifted 15 pounds over my shoulders . I felt so tired !	lifted	Weights, general
I just did 30 push ups I m really sore now	push ups	Push ups
I just ran a 5k My legs are tired now	ran	Running
I SCORED 75 RUNS IN CRICKET   I FELT AWESOME	CRICKET	Cricket
I WORKOUT KARATE IN BLACK BELT   MY MUSCLES GETTING STRONG	KARATE	Martial Arts
I biked 5 miles . I felt excited .	biked	Bicycling
I swam 2 miles . I felt energized .	swam	Swimming
I ran a 5k I felt healthy	ran	Running
I lifted weights I felt tested	weights	Weights, general
I would run on the treadmill for 30 minutes . I felt energized .	  run	Running
I would lift 20 pound weights I would feel sore .	weights	Weights, general
I did 10 pull ups .   I feel powerful .	pull ups	Pull ups
I played an hour of tennis . I feel exhausted .	tennis	Tennis
I just lifted weights at the gym I felt really empowered after doing this work out	lifted	Weights, general
I went for a two mile run outside I felt really energised after my run	run	Running
I jogged for a mile and a half .   I felt exhausted afterwards .	jogged	Jogging
I played a pick - up game of basketball .   I felt great after the game .	basketball	Basketball
i just did 15 minutes on elliptical i felt energized	elliptical	Elliptical Machine
I just did 50 reps on leg press i feel sore	leg press	Leg press
I went on a 5 mile walk . It felt good to go on that walk .	walk	Walking
I went swimming at the Y for an hour . I was tired when I got done swimming .	swimming	Swimming
I ran on the treadmill for 15 minutes . I honestly felt like I was going to die .	ran	Running
I jogged around the neighborhood . I felt amazing !	jogged	Jogging
I played tennis for 2 hours . I felt very alive and happy .	tennis	Tennis
I went on a hiking trial and walked for 45 minutes . I felt very refreshing .	  hiking trial	Hiking
I just ran for two hours I felt very refreshing	ran	Running
I just played two hours of basketball I felt very tired	basketball	Basketball
I did 15 lunges   I feel strong	lunges	Lunges
I did 50 push ups I feel lighter	push ups	Push ups
i did yoga(suryanamaskar ) at first i felt my body not adjusting and not very flexible but later i felt good .	suryanamaskar	Yoga
my second excersise was again a position from yoga called kapalbharti i felt both lightweight and good .	kapalbharti	Yoga
I just walked 4 miles going to Joe 's and back . At first I was n't sure how I would do , but I felt and feel great !	walked	Walking
I went to gym and did an hour of weight lifting . I felt good during , but now I am feeling a little sore .	lifting	Bench press
I began doing planks . I felt very out of shape , could hardly breathe .	planks	Planking
I ran for a mile and a half . I felt exhausted and need to catch my breath .	ran	Running
I did the elliptical for 40 minutes I felt sweaty , hot and good	elliptical	Elliptical Machine
I did an abs workout of 3 set of 15 reps It was hard but I felt good after	abs workout	Abdominal Crunches
I did 25 push ups . I felt tired but strong .	push ups	Push ups
I biked five miles . My legs feel like rubber .	biked	Bicycling
I ran on a treadmill I felt tired	ran	Running
I ran outside I felt much better	ran	Running
I just lifted some weights I felt so strong afterwards .	lifted	Weights, general
I just did push ups for an hour My chest hurts .	push ups	Push ups
i just swam two laps ! i just ran two miles and i felt refreshed	swam	Swimming
i just did a cardio for 30 minutes i felt amazing	cardio	Exercise Class
I just did shoulder presses . I felt amazing !	presses	Weights, general
I did some squats . I felt good .	squats	Squats
I just walked six miles . My legs felt like jelly .	walked	Walking
I just ran for 10 minutes . My heart felt like it was going to beat itself out of my chest .	ran	Running
I rock climbed for an hour . It was very tiring and my hands hurt .	rock climbed	Rock climbing
I did nine sets of bench press today , hitting 225 pounds for 5 reps on my heaviest set . I feel real strong and excited with my progress .	bench press	Bench press
I just did an hour of yoga . It was very relaxing .	yoga	Yoga
I just went on an elliptical for an hour . It was exhausting .	elliptical	Elliptical Machine
I lifted 5 pound weights for 20 minutes I was energized and felt strong .	lifted	Bicep Curl
I did 20 calf raises on each leg . I felt tired and fatigued .	calf raises	Leg Raises
I walking 30 minutes a day . i felt great .	walking	Walking
I do 20 minutes mediation daily . I felt relax .	mediation	Yoga
I rode an exercise bike for an hour . I felt worn out and tired .	exercise bike	Bicycling
I walked on the tread mill for an hour . My whole body hurt .	walked	Walking
I lifted back for two hours . I felt like the weight was heavy today .	lifted	Weights, general
I played basketball for an hour today . I feel like i am out of shape .	basketball	Basketball
Running barefoot for 20 minutes . I feel like my leg muscles are getting stronger	Running	Running
I did 40 push ups I feel stronger .	push ups	Push ups
I rode my peloton bike . I felt exhausted .	bike	Bicycling
I walked pushing a stroller . I felt refreshed .	walked	Walking
I skipped rope for 15 minutes I felt great	skipped	Jumping Jacks
I hit a punching bag for 15 minutes I felt invigorated	hit	Martial Arts
I just walked two miles while playing Pokemon Go I feel amazing ! I got a shiny Gastly !	walked	Walking
I just bicycled 20 miles I feel very refreshed ! I loved it when my hair blew in the wind !	bicycled	Bicycling
I just power walked 5,000 steps . I feel invigorated !	power walked	Walking
I ran for half an hour . I 'm so winded !	ran	Running
I walked for 45 mins . I felt tired but also energized .	walked	Walking
I rode my exercise bike for 30 mins . I felt sore in my legs .	bike	Bicycling
Went on a 3 mile hike . Tired and weak .	hike	Hiking
A two mile jog uphill . I felt accomplished that I made it that far .	jog	Jogging
I just did spin cycle for an hour . I felt out of breath but good , however my legs are sore and my butt hurts .	spin cycle	Bicycling
I just finished lifting weights for 2 hours .   I felt great after the 2 hour workout and I feel really strong .	lifting weights	Weights, general
Ran 4 miles good time , could have ran more	Ran	Running
pick - up basketball Sore , need to stretch more before .	basketball	Basketball
I walked 5 miles I felt calm and confident	walked	Walking
I did 3 sets of 30 crunches i felt tired and worn down .	crunches	Abdominal Crunches
I practiced lightsaber techniques for thirty minutes . It was fun , but my arms are tired .	lightsaber techniques	Martial Arts
I biked the greenway in two hours . The wind was brisk so my cheeks are numb , but it was still satisfying .	biked	Bicycling
I did a 30 minute yoga video this morning .   I felt like my body relaxed .	yoga video	Yoga
I took my dog for a jog .   I felt worn out from trying to keep up with my dog .	jog	Jogging
I did push ups yesterday I was in pain from it	push ups	Push ups
I did burpees today I felt go after I was finish	burpees	Burpees
I tried to do push ups and could only do three My arms were shaking and I felt weak	push ups	Push ups
I jogged for 20 minutes I was out of breath but determined to jog tomorrow	jogged	Jogging
I did 25 pushups . That took my breath away .	pushups	Push ups
I walked for 3 miles . That was very enjoyable .	walked	Walking
Played tennis for an hour . I felt really engaged and energized .	tennis	Tennis
Walked around the neighborhood for half an hour . I felt focused and fine .	Walked	Walking
I walked 2 miles on the treadmill . I felt great walking .	walked	Walking
I spent 20 minutes on the elliptical . I was tired by the end .	elliptical	Elliptical Machine
i did push ups this is hard	push ups	Push ups
i went for a jog being out of breath is painful	jog	Jogging
I just hopped like a frog .   I feel really burnt out .	  hopped	Other
I skipped for 30 minutes .   I feel athletic .	skipped	Aerobics
I played in a competitive basketball game . I felt very winded but great .	basketball	Basketball
I ran two miles yesterday I was sweating profusely but felt great afterwards .	ran	Running
I did weight training for 30 minutes . I felt invigorated .	weight	Weights, general
I jogged for 15 minutes . My lungs were burning and my back aches .	jogged	Jogging
I just completed a 30 minute cardio dance workout I can barely catch my breath	cardio dance workout	Zumba
I just did a 20 minute spin class I ca n't feel my legs	spin class	Elliptical Machine
i rode my bike 10 miles I feel rejuvenated	rode	Bicycling
I did 5 sets of reps of weights for my chest I felt sore	weights	Weights, general
I did 500 jumping jacks . I felt fatigued .	jumping jacks	Jumping Jacks
I swam 200 laps . I felt winded .	swam	Swimming
I skied 12 kilometers . I feel vigorous .	skied	Skiing
I ran fifteen miles . I feel winded .	ran	Running
doing leg curls at the gym . my legs hurt so bad .	curls	Leg curls
doing chin ups for an hour . my arms and body was so sore .	chin ups	Chin ups
Just completed a 3 mile run . I feel awful !	run	Running
Just completed 15 lap swim . I felt good after the workout	swim	Swimming
I ran six miles I feel on top of the world	ran	Running
I just played tennis My arms are sore	tennis	Tennis
I just completed a aerobics class . This class was fun and I sweated alot !	aerobics class	Aerobics
I went on a walk at lunch today . It was nice to get fresh air and be active .	walk	Walking
I walked five miles I felt energetic	walked	Walking
I swam for 30 minutes I felt hungry	swam	Swimming
I just did a 45 minute Zumba Gold Class I felt fantastic	Zumba Gold Class	Zumba
I just fast walked 3 miles I felt empowered	fast walked	Walking
I maxed out on deadlifts . I feel so accomplished !	deadlifts	Dead lifts
I ran for 10 minutes . I 'm dying .	ran	Running
I just walked 5 miles . I felt relaxed .	walked	Walking
I did 100 situps . I felt accomplished .	situps	Sit Ups
i doing daily 50 pushups i feel more energetic	pushups	Push ups
i do skipping it make me tired	skipping	Skipping
I swam 2 laps I was tired afterwards	swam	Swimming
I jogged around the block I felt refreshed	jogged	Jogging
I ran a half marathon i felt exhausted	ran	Running
i biked 20 miles i got tired	biked	Bicycling
I did yoga for an hour .   I feel incredibly relaxed and exhausted .	yoga	Yoga
I went for a short run . I feel gross , I do n't like running !	run	Running
I jogged 45 minutes . My legs felt sore .	jogged	Jogging
I did yoga for an hour . It was refreshing .	yoga	Yoga
I just finish my 1 hour treadmill workout . Yehh , i feel much more lighter now .	treadmill workout	Walking
I just   done my treadmill running . Ohh , I feel very tired and sweating a lot .	running	Running
I ran 2 miles at 5 am Very energized , but really tired too	ran	Running
I went to a boxing class It was so much fun and I feel great !	boxing	Boxing
I walked for 2 miles It was relaxing	walked	Walking
I did weightlifting It was good	weightlifting	Weights, general
I just played two hours of tennis .   I felt great about my game and am glad I got some exercise .	tennis	Tennis
I just ran on the treadmill for 45 minutes .   I felt bored after the first 10 minutes .	ran	Running
I did weights today felt pumpedd	weights	Dead lifts
My second exercise was intense exhausted	My second exercise was intense	Burpees
I jump roped for 10 minutes   It was awful	jump roped	Aerobics
I ran on the treadmill for 30 minutes   I felt great the first 10 minutes but the last 30 were miserable	ran	Running
I just walked a mile uphill . My legs hurt really bad .	walked	Walking
I just 5 sets of push ups . My arms feel like jello .	push ups	Push ups
i do yoga daily it is refresh the mind	yoga	Yoga
i like treadmil i like it because it good for health	treadmil	Treadmill
Went on a 5 mile bike ride My legs are shot	ride	Bicycling
worked on my bench press   I'm feeling invincible	bench press	Bench press
I ran in the park 2 miles this morning I felt a little tired from the lack of exercise	ran	Running
I did 1 hour of spinning at home I felt very satisfied to complete the whole routine	spinning	Bicycling
I rode my bike for 20 minutes . I felt invigorated .	rode	Bicycling
I jumped rope for 30 minutes . I felt exhausted .	jumped rope	Jumping rope
I went running for 25 minutes . I am out of shape .	running	Running
I followed a workout video . My stamina is very low .	workout video	Other
I did an hour of yoga I felt really limber and proud !	yoga	Yoga
I used my stationary bike for an hour I 'm beat !	bike	Bicycling
I just jug five miles I felt all well	jug	Jogging
Just done playing football Feeling tired	football	Soccer
I tried treadmill and it was amazing . I felt excited before and after .	treadmill	Walking
Elliptical I felt my hands and legs were both stiff and soar .	Elliptical	Elliptical Machine
I just boxed for 30 minutes . I felt my arms being more muscular .	boxed	Martial Arts
I just skated 13 miles across the city . I felt relaxed .	skated	Roller skating
I walked two miles . I felt really out of shape .	walked	Walking
I did 10 situps . I realized I 'm not who I once was .	situps	Sit Ups
I did thirty pushups . My arms are like jello !	pushups	Push ups
I did twenty squats . My butt is burning !	squats	Squats
I walked around White Rock lake with my husband . I felt energized .	walked	Walking
I ran on the treadmill for one mile . I felt pretty good .	ran	Running
I did a hundred push ups today My upper body aches !	push ups	Push ups
I ran two kilometers today My whole body aches	ran	Running
I did yoga today It was great	yoga	Yoga
I also walked the track It sucked if i 'm being honest .	walked	Walking
I did 20 jumping jacks I felt exhausted	jumping jacks	Jumping Jacks
I rode a bicycle   I felt free	bicycle	Bicycling
i just did 100 sit ups my abs are burning	sit ups	Sit Ups
i just did 1 mile intervals on my bike i am tired and trying to catch my breath	intervals	Bicycling
  I did jumping jacks I got tired	jumping jacks	Jumping Jacks
I ran 2 laps I felt exhilarated !	ran	Running
I do skipping for about 15 - 30 minutes per day I was so relaxing	skipping	Skipping
I play tennis for about half an hour every day I felt very energetic	tennis	Tennis
I stretched my legs for about ten minutes I feel great and ready for my work out	stretched	Other
I did ten sit ups I feel tired but still motivated to do more	sit ups	Abdominal Crunches
I did two miles on the elliptical   I felt like I could n't breathe	elliptical	Elliptical Machine
I did 30 sit ups My stomach hurts so bar	sit ups	Sit Ups
I went for a run   It was brutal in the cold but I went further than I did in the run before	run	Running
I hit my Muay Thai bag   I felt like batman , unstoppable	hit	Kickboxing
I walked for 20 minutes I felt great	walked	Walking
I rode the stationary bicycle for 30 minutes I felt somewhat tired .	bicycle	Bicycling
I did 40 sit ups in 2 minutes . I am really out of shape .	sit ups	Sit Ups
I walked a mile carring 2 five pound weights . My arms and legs were sore .	walked	Walking
I went to the high school track and then i ran four miles After i was done i felt exahusted , but was happy with myself .	ran	Running
I went to the gym and did lifting exercies for my chest I felt accomplished after my workout .	lifting	Push ups
I spent an hour on the treadmill . I felt motivated .	treadmill	Walking
I did two hours of gardening . I feel accomplished .	gardening	Other
I prefer to jog in the morning .   I feel energetic and boosted for doing my day 's work after jogging .	jog	Jogging
